S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,Ethylene_ppm,Methane_ppm
2340.08,1712.23,1424.11,1593.77,917.62,1184.53,1305.55,1415.41,3319.46,2647.96,1218.43,1026.96,877.03,870.87,1179.65,920.14,0.0,0.0
2805.34,1685.72,4599.03,5031.93,3121.76,3872.83,4415.09,4886.25,3950.32,3122.6,3841.89,3326.39,2813.61,3098.54,3783.51,3042.92,11.67,106.67
2983.39,1611.51,3873.77,4263.16,2662.56,3317.15,3678.26,4059.17,3947.15,3126.52,3307.05,2796.53,2377.61,2563.13,3170.14,2546.71,6.67,73.33
2343.79,1715.35,2333.14,2599.2,1594.42,1978.71,1911.13,2131.26,3321.48,2634.7,1759.3,1600.55,1427.3,1485.62,1562.56,1283.54,0.0,0.0
2484.76,1682.39,1107.09,1236.08,583.07,809.29,1166.85,1228.69,3465.42,2787.75,1096.86,882.43,538.77,518.93,1168.88,883.2,0.0,0.0
2593.0,1674.17,4088.51,4501.17,3280.59,4206.44,3838.15,4331.7,3695.03,2921.68,3117.27,2869.44,2972.43,3263.1,3069.0,2517.83,6.67,153.33
2299.32,1730.79,2222.73,2490.6,1530.23,1927.32,1863.52,2081.65,3323.21,2663.34,1697.06,1564.31,1372.3,1427.72,1525.91,1246.57,0.0,0.0
2428.94,1715.13,3572.2,4017.48,3853.13,5211.31,3465.71,4094.98,3458.93,2761.71,2064.56,2380.86,3511.91,3838.77,2323.74,2083.07,0.0,283.33
2726.82,1611.29,1436.44,1549.09,608.65,850.14,1423.26,1497.65,3702.36,2967.22,1448.38,1123.99,568.69,568.87,1456.92,1095.86,0.0,0.0
2371.38,1640.11,1067.08,1171.11,652.06,894.2,1111.31,1198.6,3392.92,2724.19,978.68,819.95,604.44,594.2,1077.26,828.15,0.0,0.0
2370.39,1659.77,1338.09,1487.12,845.16,1100.47,1266.57,1372.72,3336.81,2671.96,1164.01,984.77,789.55,800.93,1153.47,898.64,0.0,0.0
2378.11,1698.85,3256.52,3643.03,2677.45,3396.42,2736.85,3127.64,3329.86,2646.92,2189.27,2168.75,2311.14,2522.68,1952.84,1703.75,0.0,0.0
2354.22,1761.78,1012.13,1126.2,541.12,801.12,1106.29,1158.13,3341.15,2681.64,996.17,826.81,518.39,495.21,1104.48,828.91,0.0,0.0
2231.98,1724.07,1729.44,1923.15,1127.01,1434.74,1471.03,1626.23,3251.09,2594.29,1379.46,1214.75,1009.17,1061.7,1272.98,1014.31,0.0,0.0
2813.35,1685.27,4543.73,4971.12,3037.67,3752.97,4344.42,4795.91,3892.28,3084.87,3853.44,3306.77,2735.79,2963.94,3726.23,2984.21,0.0,100.0
2718.39,1681.72,2249.29,2468.29,764.03,979.66,2178.88,2284.56,3739.74,3019.98,2358.94,1792.48,711.3,719.71,2153.1,1632.18,0.0,0.0
2677.97,1703.08,3551.25,3880.67,1903.98,2264.21,3303.02,3569.5,3714.59,2957.92,3102.45,2595.84,1678.39,1801.09,2984.76,2370.89,8.33,0.0
2643.28,1632.84,2841.47,3158.29,2445.06,3124.0,2618.87,3005.38,3613.4,2876.99,2123.84,1972.17,2221.27,2377.36,2061.96,1706.2,0.0,73.33
2674.57,1648.72,4277.75,4766.04,3934.82,5062.88,3836.28,4427.62,3711.53,2968.87,3104.96,2900.52,3520.23,3886.94,2824.85,2435.74,0.0,220.0
2337.84,1593.11,1288.1,1461.19,857.62,1110.91,1218.84,1332.45,3347.53,2704.19,1145.17,947.58,792.58,789.55,1112.52,871.07,0.0,183.33
2265.68,1692.83,1496.36,1673.73,990.07,1243.89,1301.8,1437.72,3270.55,2613.43,1205.34,1060.51,921.5,917.43,1124.79,899.61,0.0,0.0
2940.19,1613.93,4293.03,4698.92,3000.7,3761.9,4114.08,4587.59,3997.36,3149.28,3590.82,3080.41,2712.07,2960.11,3523.51,2823.78,10.0,100.0
2334.13,1701.3,3798.68,4240.35,3832.54,5145.31,3446.85,4031.88,3344.63,2657.86,2362.92,2529.31,3467.19,3789.7,2339.58,2082.6,0.0,250.0
2397.84,1714.24,1030.72,1145.98,629.94,892.46,1086.25,1176.8,3389.7,2718.13,964.97,802.07,588.54,597.12,1072.07,815.38,0.0,0.0
2489.84,1716.92,1356.96,1475.32,586.35,823.19,1379.04,1442.19,3387.95,2729.72,1390.43,1063.69,529.38,532.09,1397.41,1041.82,0.0,0.0
2461.46,1602.08,1014.5,1124.59,538.23,806.44,1093.26,1174.16,3428.33,2761.45,1021.62,806.06,503.46,503.46,1103.48,842.29,0.0,0.0
2425.43,1714.01,1218.84,1354.02,755.36,1006.81,1223.35,1320.75,3420.71,2726.03,1076.86,925.77,718.96,704.21,1155.09,894.2,0.0,0.0
2694.74,1628.66,3235.96,3501.81,1106.69,1312.83,3406.94,3616.42,3695.94,2979.55,3227.13,2553.89,1015.89,1068.28,3262.82,2505.34,10.0,0.0
2861.9,1610.64,3147.59,3387.08,1047.78,1248.42,3316.28,3521.42,3963.0,3136.91,3196.16,2516.04,931.22,995.78,3235.39,2491.11,10.0,0.0
3015.85,1602.3,4775.98,5229.79,3650.6,4658.94,4508.02,5060.67,3990.98,3123.44,3791.25,3358.26,3279.73,3623.06,3705.72,3032.69,10.0,166.67
2378.36,1655.13,1113.52,1241.63,684.47,921.31,1150.23,1252.95,3394.38,2727.88,1015.1,848.61,640.62,629.94,1097.06,837.51,0.0,0.0
2304.73,1607.78,3910.84,4345.09,3885.06,5141.58,3498.25,4096.92,3461.29,2756.42,2494.66,2570.33,3492.32,3804.26,2377.12,2127.67,0.0,233.33
2515.79,1633.72,3812.02,4151.79,2645.1,3311.96,3667.3,4091.1,3571.3,2847.91,3134.1,2731.83,2384.85,2602.3,3130.17,2513.49,8.33,73.33
3024.12,1607.56,4214.65,4621.26,2871.06,3570.1,4066.26,4495.69,3992.26,3149.84,3571.6,3064.0,2609.03,2800.0,3512.8,2831.28,10.0,0.0
3042.65,1626.01,3744.04,3999.91,1122.98,1338.51,3907.69,4126.74,4126.41,3289.78,3778.57,2972.15,1006.02,1069.47,3801.47,2931.74,0.0,0.0
2465.76,1605.81,1604.93,1725.64,717.46,989.88,1900.98,2022.54,3500.03,2791.21,1541.71,1299.31,671.48,678.53,1882.8,1465.9,6.67,0.0
2297.1,1705.76,1627.99,1774.63,698.43,946.41,1957.49,2081.41,3370.47,2707.61,1588.08,1346.89,630.31,632.7,1915.52,1492.92,6.67,0.0
3157.73,1602.3,3764.98,4044.71,1134.47,1329.94,3879.41,4127.39,4132.59,3269.12,3789.39,2982.02,1026.36,1088.85,3767.76,2939.37,13.33,0.0
2312.13,1698.18,3120.08,3495.29,2919.23,3857.5,2839.32,3296.4,3442.73,2728.67,2097.82,2124.08,2623.53,2862.98,2073.34,1794.06,0.0,0.0
2707.61,1699.51,4026.12,4409.68,2936.1,3693.2,3827.56,4264.16,3809.22,3001.25,3247.95,2881.85,2654.21,2901.87,3201.83,2587.58,8.33,0.0
3040.16,1609.76,3928.18,4342.41,2650.04,3311.38,3753.27,4101.77,4024.52,3188.79,3383.0,2876.18,2391.84,2566.47,3238.53,2618.09,0.0,73.33
2983.66,1602.3,4157.01,4541.32,2814.68,3550.95,4057.89,4448.65,3966.49,3137.47,3536.62,3040.16,2571.87,2756.42,3517.85,2798.93,10.0,83.33
2500.0,1607.78,1054.14,1172.74,550.54,788.41,1127.01,1176.4,3513.69,2817.09,1057.32,844.59,513.35,481.24,1143.15,862.42,0.0,0.0
2710.76,1699.96,3472.5,3804.57,1818.34,2162.24,3279.73,3535.72,3786.29,3018.05,3044.59,2552.1,1638.13,1742.0,2975.16,2332.15,8.33,0.0
2099.73,1938.21,1366.83,1445.39,675.56,932.38,1703.3,1889.7,3034.35,2448.33,1271.95,1127.41,637.12,634.54,1721.84,1348.78,16.67,0.0
3159.42,1613.71,4483.39,4761.42,1256.87,1470.18,4589.67,4898.88,4257.54,3380.08,4518.99,3569.8,1124.79,1215.57,4462.6,3479.3,18.33,0.0
2784.82,1669.29,1858.49,2072.39,713.73,936.47,1773.5,1868.56,3798.06,3051.79,1928.94,1461.83,658.34,669.82,1776.43,1347.94,0.0,0.0
2593.52,1877.28,4045.03,4461.91,3231.4,4086.25,3789.08,4288.7,3699.0,2937.73,3118.39,2829.4,2872.68,3174.94,3091.84,2519.1,6.67,130.0
2546.71,1720.27,3976.34,4249.27,1234.43,1424.96,4319.34,4571.67,3602.25,2878.07,3993.53,3176.91,1111.31,1160.76,4104.68,3216.03,16.67,0.0
2440.27,1600.55,1229.1,1381.99,824.33,1089.65,1183.11,1293.29,3360.59,2680.59,1065.68,911.22,758.75,747.65,1088.25,861.84,0.0,183.33
2433.22,1611.73,1057.52,1184.94,538.77,816.14,1131.64,1193.5,3507.45,2807.2,1069.27,855.12,510.83,495.57,1141.54,862.22,0.0,0.0
2543.9,1759.53,2873.76,3206.66,2270.82,2860.28,2688.97,3026.33,3579.1,2846.84,2341.07,2067.41,2051.78,2201.37,2211.56,1799.5,0.0,66.67
2271.56,1866.04,1726.09,1942.62,1134.27,1424.32,1518.13,1673.95,3178.61,2529.83,1407.35,1250.07,1023.0,1051.35,1328.9,1058.32,0.0,0.0
2863.51,1619.64,3436.56,3659.1,1053.14,1275.05,3593.82,3788.77,3890.71,3106.36,3459.81,2747.15,962.81,1012.92,3477.82,2688.71,11.67,0.0
2549.28,1750.08,1333.7,1456.92,578.88,817.85,1349.4,1416.89,3534.23,2840.66,1341.65,1050.56,536.79,548.18,1385.58,1026.17,0.0,0.0
2633.92,1607.35,2915.43,3106.36,992.83,1243.69,3241.95,3431.56,3684.05,2911.09,2933.92,2368.39,916.46,948.36,3186.25,2449.09,10.0,0.0
2288.25,1696.4,2572.39,2900.25,2515.02,3262.82,2409.61,2820.03,3315.71,2651.35,1651.81,1750.53,2303.75,2405.35,1696.17,1495.29,0.0,90.0
2323.99,1700.63,1225.4,1374.41,811.57,1073.66,1163.6,1271.53,3308.5,2657.08,1056.33,902.9,765.91,766.1,1061.5,822.43,0.0,0.0
2572.13,1678.61,1334.54,1474.89,620.39,846.88,1351.08,1421.56,3585.71,2884.01,1346.26,1059.91,577.78,564.14,1351.71,1016.48,0.0,0.0
2250.02,1717.36,1757.05,1956.1,1152.86,1449.66,1522.02,1682.16,3233.39,2595.07,1419.86,1241.83,1048.97,1079.05,1305.13,1031.51,0.0,0.0
2530.59,1610.64,2825.65,3145.9,2496.44,3172.39,2714.18,3141.68,3513.69,2799.47,1966.81,1955.4,2281.37,2429.95,2080.7,1771.24,10.0,73.33
2530.34,1726.98,2749.27,3088.49,2008.21,2457.42,2357.2,2646.92,3544.08,2813.88,2065.27,1890.85,1744.02,1867.19,1915.29,1555.39,0.0,0.0
2382.35,1636.58,1071.67,1226.84,673.15,911.61,1134.87,1224.38,3398.76,2725.5,998.73,827.96,632.52,628.1,1085.65,845.16,0.0,0.0
2485.52,1617.66,4666.28,5026.05,3182.29,4112.78,4769.59,5277.88,3638.79,2855.71,3681.61,3387.95,2906.21,3158.29,4146.9,3324.08,18.33,123.33
2022.78,1978.24,2656.04,2994.65,2222.0,2840.66,2346.27,2643.28,3026.06,2407.36,1882.8,1916.21,1982.91,2170.43,1755.03,1541.93,16.67,0.0
2290.46,1737.51,2391.09,2696.31,2218.6,2817.89,2243.92,2579.85,3311.96,2636.77,1640.77,1664.42,2002.34,2130.78,1682.83,1444.75,0.0,66.67
2086.16,1880.04,912.38,1023.4,600.23,836.36,950.51,1030.32,3071.51,2468.8,843.25,712.42,565.23,535.7,906.38,699.17,0.0,0.0
2841.2,1618.54,3887.26,4148.21,1143.56,1361.37,4056.6,4302.67,3862.19,3074.29,3977.3,3149.84,1029.13,1091.45,3920.29,3063.17,15.0,0.0
2470.32,1748.96,1224.79,1375.88,561.78,812.52,1251.92,1319.29,3505.08,2828.6,1239.16,975.54,522.35,522.35,1276.71,967.51,0.0,0.0
2296.12,1742.45,2380.61,2690.02,2206.46,2828.33,2271.8,2580.88,3311.96,2644.32,1652.25,1667.52,2015.25,2123.36,1674.39,1446.67,0.0,66.67
2632.1,1731.91,4053.39,4460.89,3014.47,3773.01,3861.56,4325.02,3684.66,2913.53,3271.98,2913.53,2693.17,2976.26,3233.11,2633.4,8.33,113.33
2347.02,1765.83,1018.06,1119.36,536.24,807.58,1100.47,1151.65,3367.27,2685.04,1001.88,830.63,505.08,491.62,1097.66,843.63,0.0,0.0
2510.95,1702.41,1356.54,1495.29,679.65,907.15,1367.88,1468.04,3482.55,2793.34,1337.89,1064.09,638.41,637.3,1364.31,1034.28,0.0,0.0
2401.35,1596.61,1358.64,1516.4,909.48,1163.6,1236.9,1360.11,3333.04,2666.74,1161.78,987.52,850.91,832.35,1117.54,867.03,0.0,0.0
2277.69,1776.66,1765.61,1978.94,1179.45,1437.51,1477.46,1651.59,3178.89,2543.38,1383.89,1230.74,1076.06,1099.47,1250.07,1008.98,0.0,0.0
2237.34,1645.63,4170.4,4669.44,4169.74,5485.04,3687.7,4334.71,3338.54,2651.09,2637.55,2711.29,3699.61,4114.08,2498.73,2223.22,0.0,0.0
2383.6,1669.74,1666.41,1852.31,1119.76,1413.5,1416.25,1571.28,3315.99,2648.22,1299.73,1169.89,1027.15,1046.98,1204.11,943.87,0.0,0.0
2176.22,1908.59,1149.22,1261.82,552.71,794.67,1271.53,1358.64,3084.87,2513.24,1164.82,965.16,518.57,506.69,1280.64,988.5,6.67,0.0
2371.38,1651.37,1159.34,1297.44,801.5,1049.17,1066.08,1199.21,3303.88,2639.63,981.23,837.13,755.55,734.32,995.58,773.47,0.0,93.33
2371.38,1608.88,972.02,1091.25,531.01,786.9,1053.74,1119.76,3458.34,2765.43,992.63,809.1,490.55,483.39,1071.47,823.95,0.0,0.0
2409.86,1618.76,940.17,1045.19,520.91,790.12,1033.49,1090.25,3413.09,2741.34,951.29,781.97,505.26,477.67,1024.78,787.46,10.0,110.0
2558.77,1745.14,2507.38,2729.46,1018.45,1227.25,2634.44,2793.07,3621.25,2892.12,2482.73,1978.71,929.08,970.45,2559.02,1965.18,6.67,0.0
2722.87,1603.4,1827.67,2011.97,784.43,1011.74,1781.85,1875.22,3688.92,2962.3,1861.69,1441.34,741.26,745.02,1749.63,1339.14,0.0,0.0
2612.13,1675.95,3854.38,4279.41,3008.41,3824.45,3675.21,4117.32,3701.44,2923.04,3027.16,2744.24,2719.97,2943.18,2999.32,2453.13,6.67,113.33
2422.91,1671.51,4165.49,4539.26,3075.96,3836.59,4073.34,4558.9,3513.69,2800.27,3212.34,2926.3,2752.71,3008.96,3385.91,2771.0,11.67,106.67
2287.26,1694.17,2665.17,2998.77,2560.56,3297.55,2431.71,2842.0,3294.67,2626.91,1758.4,1821.3,2329.18,2446.06,1721.84,1520.72,0.0,90.0
2510.69,1751.43,2794.14,3050.96,1337.89,1611.95,2797.07,2968.32,3571.9,2846.57,2570.07,2128.63,1222.74,1263.47,2618.09,2042.57,6.67,0.0
2787.21,1729.44,4170.72,4446.95,1293.7,1476.39,4382.02,4663.48,3773.93,3000.15,4167.45,3293.52,1154.68,1226.43,4186.1,3254.52,16.67,0.0
2364.16,1702.86,2875.91,3225.99,2707.61,3465.42,2635.48,3060.39,3390.0,2707.34,1946.1,1965.65,2428.44,2605.4,1925.0,1667.52,0.0,100.0
2631.32,1671.95,3121.76,3350.14,1008.98,1242.45,3358.55,3544.38,3689.53,2955.47,3155.47,2528.55,929.86,987.91,3264.82,2510.44,10.0,0.0
2323.49,1703.97,1182.91,1334.75,799.22,1048.97,1133.86,1234.43,3297.26,2653.43,1032.5,892.07,741.45,736.94,1040.63,798.46,0.0,273.33
2666.21,1734.37,3698.69,4071.09,2675.88,3365.53,3480.48,3876.59,3686.49,2915.43,2958.47,2619.9,2420.4,2614.98,2923.31,2389.09,6.67,73.33
2103.3,1987.12,2299.56,2630.02,2471.08,3269.69,2373.87,2788.54,3188.23,2558.25,1528.07,1695.28,2350.99,2519.87,1758.85,1561.04,0.0,133.33
2337.84,1715.8,1304.92,1457.56,849.56,1109.1,1222.12,1345.63,3333.33,2656.04,1124.99,947.19,798.27,809.29,1124.99,868.76,0.0,0.0
2477.15,1636.14,2639.89,2937.19,2399.35,3099.93,2420.9,2796.53,3423.64,2747.15,1798.37,1793.39,2194.11,2325.96,1791.8,1536.51,0.0,73.33
2728.4,1711.56,4419.15,4851.7,3523.81,4481.69,4135.51,4699.62,3847.82,3036.56,3425.69,3083.2,3162.24,3483.74,3369.02,2744.77,8.33,163.33
2755.36,1868.79,3843.45,4167.13,1106.29,1254.4,3826.63,3997.04,3805.5,3064.0,3964.91,3098.54,994.01,1036.66,3655.15,2848.18,0.0,0.0
2372.38,1661.54,1479.39,1639.67,918.01,1187.79,1346.89,1464.83,3346.37,2658.64,1238.13,1068.87,862.8,872.6,1230.33,943.29,0.0,0.0
2413.63,1619.64,954.02,1072.27,528.84,807.58,1033.89,1096.46,3427.75,2746.89,943.68,767.61,494.67,471.42,1052.35,794.29,10.0,0.0
2836.1,1689.72,3621.85,4017.48,2821.9,3553.64,3328.99,3721.02,3824.14,3042.37,2972.15,2607.99,2561.33,2753.24,2704.98,2209.37,0.0,100.0
2354.96,1798.37,973.58,1095.06,661.85,910.45,968.49,1058.51,3215.18,2584.23,851.86,732.82,628.65,611.77,915.87,705.88,0.0,0.0
2369.89,1858.03,1773.95,1935.43,648.73,861.46,1802.67,1872.46,3348.69,2690.54,1857.34,1456.27,603.34,603.52,1794.52,1356.54,0.0,0.0
2879.96,1716.47,4276.75,4556.83,1274.84,1474.03,4573.06,4868.59,3903.91,3070.12,4280.07,3418.07,1144.16,1214.95,4407.32,3411.04,20.0,0.0
2292.67,1777.79,3832.54,4296.35,3875.97,5041.5,3423.35,4024.84,3200.7,2543.64,2431.46,2531.36,3442.44,3799.92,2326.46,2095.68,0.0,240.0
2148.78,1903.06,1426.66,1580.65,879.54,1120.36,1307.63,1422.41,3091.84,2475.89,1248.63,1055.13,806.63,812.9,1218.02,944.07,0.0,0.0
2443.54,1606.25,3488.18,3888.83,3479.3,4573.06,3142.53,3732.68,3432.44,2738.7,2166.58,2305.97,3150.4,3424.23,2179.84,1925.93,0.0,183.33
3226.84,1742.22,3845.63,4181.52,1097.87,1260.79,3789.08,3990.03,4223.54,3360.01,3965.54,3058.45,948.55,1033.1,3676.13,2823.24,0.0,0.0
2229.3,1903.75,1921.99,2076.9,725.7,960.66,2255.4,2363.91,3164.49,2544.92,1914.37,1605.37,670.19,672.41,2220.79,1713.79,6.67,0.0
2294.64,1693.06,2695.26,3000.97,2552.87,3293.81,2442.03,2845.76,3308.21,2645.88,1755.25,1808.12,2294.64,2459.19,1760.43,1529.58,0.0,90.0
2896.45,1626.67,3196.44,3424.23,1135.28,1349.4,3340.28,3536.32,3902.97,3077.91,3188.51,2538.78,1036.46,1096.66,3246.8,2514.51,10.0,0.0
2357.95,1805.17,3508.94,3855.94,2602.04,3244.52,3530.36,3936.08,3287.77,2615.76,2710.23,2536.47,2365.91,2551.07,2927.93,2390.34,10.0,83.33
2671.7,1737.96,4142.34,4605.97,3413.09,4339.73,3896.05,4400.23,3718.57,2917.33,3169.85,2919.78,3056.51,3333.04,3112.79,2545.18,6.67,150.0
2332.89,1776.21,997.55,1108.1,570.5,820.71,1069.87,1135.48,3341.15,2691.07,972.41,796.56,527.22,516.77,1065.29,820.71,10.0,0.0
2357.95,1651.37,2048.71,2367.4,2495.42,3363.78,2294.15,2712.6,3355.65,2694.48,1209.02,1484.54,2293.66,2405.61,1523.31,1402.06,0.0,100.0
2441.28,1629.32,1022.61,1144.37,552.53,808.15,1113.12,1183.52,3487.88,2776.04,1012.53,822.05,525.41,508.49,1126.81,845.54,0.0,0.0
2720.76,1686.61,3172.39,3547.96,2753.77,3510.13,2920.32,3330.15,3727.46,2956.56,2410.12,2220.54,2476.14,2655.52,2291.2,1908.82,0.0,100.0
2281.37,1945.41,3634.85,3860.0,1085.65,1266.99,4120.57,4384.38,3243.95,2578.31,3647.87,2998.5,989.88,1070.07,3986.84,3097.42,16.67,0.0
2376.37,1646.29,2897.0,3238.53,2751.65,3513.1,2631.32,3083.75,3403.14,2716.55,1957.73,1955.87,2476.65,2675.1,1910.44,1653.8,0.0,100.0
2736.85,1614.81,3143.09,3366.4,999.32,1243.27,3358.84,3536.62,3753.89,3005.1,3228.83,2563.9,909.67,933.94,3262.53,2541.59,10.0,0.0
2593.0,1782.53,3621.85,3993.21,2748.74,3450.68,3491.73,3906.75,3617.02,2853.02,2899.7,2608.77,2470.82,2701.56,2899.97,2358.94,6.67,96.67
2222.97,1707.54,1377.36,1529.37,849.37,1083.05,1280.43,1409.26,3283.75,2611.61,1171.11,998.93,809.1,798.46,1154.89,894.97,0.0,0.0
2676.67,1713.34,4372.94,4790.56,3405.77,4310.0,4107.6,4613.96,3739.43,2953.55,3406.94,3068.45,3076.79,3364.95,3329.57,2745.57,8.33,146.67
3189.36,1613.49,4235.4,4535.48,1232.79,1436.02,4368.23,4635.19,4188.39,3329.86,4274.76,3364.37,1107.09,1191.87,4277.41,3286.34,16.67,0.0
3312.24,1719.15,4238.04,4525.51,1214.75,1401.43,4370.92,4639.03,4348.44,3454.51,4257.54,3354.78,1080.25,1180.87,4270.45,3295.54,13.33,0.0
2787.75,1611.29,4129.66,4464.64,1280.64,1493.78,4366.55,4630.66,3805.81,3037.67,4192.98,3305.04,1148.21,1210.25,4195.61,3278.87,16.67,0.0
2639.11,1705.98,1739.53,1901.44,645.78,847.07,1683.27,1750.53,3714.59,2991.35,1817.43,1402.69,590.18,596.76,1686.61,1280.22,0.0,0.0
2383.1,1696.62,2890.23,3234.53,2708.13,3463.94,2648.22,3085.7,3414.85,2702.61,1959.36,1988.76,2473.61,2634.96,1925.0,1666.19,0.0,100.0
2204.76,1916.91,1128.22,1236.9,528.66,762.14,1184.74,1245.13,3131.85,2505.34,1152.25,947.38,502.74,493.06,1214.75,905.61,10.0,0.0
2789.87,1628.88,2785.88,3000.15,938.03,1159.75,2952.19,3106.36,3803.33,3048.19,2786.41,2229.06,837.7,886.48,2874.3,2212.77,8.33,0.0
2372.88,1599.89,1061.7,1179.45,709.43,963.21,1051.15,1133.86,3348.4,2699.2,929.08,793.34,684.47,670.56,999.91,767.24,0.0,0.0
2271.07,1667.08,3936.08,4382.7,3855.31,5135.24,3525.89,4083.02,3363.2,2638.59,2520.12,2603.85,3470.14,3839.08,2391.34,2128.39,0.0,0.0
2323.99,1657.78,2695.0,3025.78,2626.65,3479.3,2486.54,2917.33,3361.17,2699.2,1661.54,1819.25,2397.84,2561.33,1735.72,1538.68,0.0,100.0
2569.3,1733.48,3415.73,3733.29,1974.51,2398.6,3098.26,3367.27,3642.12,2888.34,2860.01,2460.2,1739.08,1868.56,2737.37,2182.26,6.67,0.0
2524.97,1606.47,1086.65,1186.37,541.67,802.26,1133.06,1218.23,3511.61,2808.81,1059.51,871.07,536.06,503.82,1165.22,878.38,0.0,0.0
2682.16,1742.67,3788.15,4162.23,2889.96,3672.47,3604.06,4036.37,3712.76,2937.19,2995.75,2682.42,2617.83,2816.02,2957.38,2405.86,6.67,150.0
2578.82,1776.21,2526.76,2751.91,1038.05,1226.63,2660.99,2833.69,3559.32,2836.64,2470.06,1974.97,943.48,995.19,2559.02,1960.06,6.67,153.33
2695.0,1614.15,3627.29,3971.57,2637.55,3326.1,3645.45,4051.46,3668.22,2894.56,2817.36,2588.36,2395.59,2567.24,3052.62,2483.49,10.0,73.33
2369.14,1672.62,3619.13,4054.03,3691.06,4934.73,3356.81,3932.6,3399.93,2720.5,2204.52,2408.11,3312.24,3643.03,2295.62,2050.13,0.0,233.33
2497.71,1693.95,3922.19,4265.81,2923.58,3678.26,3860.31,4319.68,3413.68,2712.34,2989.7,2782.42,2631.84,2837.71,3194.74,2614.98,10.0,100.0
2374.37,1669.74,1143.56,1291.63,1718.93,2515.53,1371.67,1676.17,3339.41,2681.38,923.44,874.34,1720.49,1638.57,1118.15,946.02,0.0,70.0
2354.72,1706.87,1255.43,1387.06,791.82,1043.21,1202.28,1311.38,3286.34,2626.65,1114.73,927.52,727.57,727.76,1145.17,882.04,0.0,0.0
2901.06,1608.66,2211.07,2446.06,761.2,991.06,2075.95,2191.44,3907.69,3150.97,2360.18,1762.0,694.14,718.4,2096.16,1580.0,0.0,0.0
3034.9,1631.3,3761.28,3989.39,1124.59,1337.89,3912.73,4132.91,4119.59,3278.01,3804.88,3007.85,1006.22,1072.86,3785.37,2929.56,13.33,0.0
2677.97,1720.72,4354.13,4785.94,3410.16,4307.34,4080.76,4602.15,3774.24,2965.58,3389.7,3059.28,3057.62,3374.55,3336.81,2722.6,8.33,0.0
2326.95,1826.07,2640.41,2959.02,2391.59,3067.06,2478.67,2850.06,3335.07,2657.34,1917.6,1851.17,2152.62,2292.43,1925.0,1603.18,0.0,83.33
2654.21,1600.99,1300.14,1430.7,587.99,830.06,1320.75,1401.0,3661.23,2924.13,1310.13,1025.57,541.67,536.97,1367.25,1009.77,0.0,0.0
2511.45,1614.81,1264.71,1377.57,593.29,839.23,1287.48,1358.85,3529.17,2831.54,1271.53,1009.37,569.23,548.54,1298.89,981.23,0.0,0.0
2105.69,1941.23,1041.42,1156.71,555.43,781.78,1119.36,1193.91,3050.4,2451.61,1041.03,860.3,534.44,531.19,1124.79,855.12,0.0,0.0
2416.64,1627.11,996.76,1105.69,536.42,794.1,1088.05,1143.15,3402.26,2723.92,1004.84,810.81,521.99,488.94,1082.45,827.77,0.0,0.0
2818.43,1600.99,3412.8,3691.06,1449.02,1677.72,3415.73,3646.06,3949.37,3125.96,3236.24,2625.09,1293.91,1377.36,3270.27,2531.1,10.0,0.0
2854.63,1711.11,2624.05,2831.81,912.58,1112.32,2693.69,2846.57,3867.51,3097.42,2639.11,2075.95,848.03,872.6,2623.79,2020.9,6.67,0.0
2578.31,1719.38,1798.82,1994.61,686.89,910.06,1832.68,1916.68,3474.87,2814.68,1909.75,1449.44,619.1,632.15,1816.29,1385.79,0.0,0.0
2348.01,1715.35,3745.89,4183.15,3166.75,4021.31,3572.2,4030.6,3405.48,2718.39,2785.88,2630.54,2804.53,3116.15,2808.0,2355.96,6.67,136.67
2383.85,1611.29,905.61,1014.9,519.11,790.87,1007.99,1060.11,3378.63,2703.14,921.5,753.67,491.62,475.17,1010.56,771.01,0.0,0.0
2381.11,1949.82,1777.33,1942.62,720.83,920.53,1720.05,1793.61,3351.01,2695.26,1833.59,1461.62,675.19,712.42,1730.56,1310.13,0.0,0.0
2355.21,1627.11,2585.52,2894.29,2403.6,3088.21,2386.85,2766.49,3402.56,2716.02,1764.26,1755.7,2175.98,2315.34,1770.34,1514.67,0.0,73.33
3373.97,1713.79,4508.7,4826.25,1268.43,1460.55,4659.29,4931.47,4404.28,3508.94,4571.67,3590.51,1132.65,1208.0,4477.59,3495.29,16.67,0.0
2439.26,1702.63,2884.28,3238.53,2801.87,3723.17,2805.34,3250.23,3567.41,2851.67,1947.03,2006.8,2531.1,2732.36,2073.1,1772.14,0.0,133.33
2365.91,1607.35,1533.91,1713.12,1022.41,1285.61,1341.86,1497.22,3339.99,2668.04,1263.68,1100.47,959.29,946.02,1200.03,948.16,0.0,0.0
2486.03,1685.27,1202.07,1336.84,595.84,827.77,1236.69,1310.33,3508.34,2842.54,1212.5,951.68,552.53,549.63,1249.86,938.22,10.0,0.0
3146.75,1617.22,4479.3,4775.98,1270.71,1471.68,4585.86,4871.83,4276.09,3399.93,4523.79,3571.6,1135.88,1212.7,4450.35,3469.84,18.33,0.0
2489.07,1675.72,1346.26,1485.4,583.8,823.0,1376.94,1438.15,3475.16,2793.6,1395.93,1080.25,544.02,543.3,1403.96,1046.58,0.0,0.0
