PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1,CE,CP,SE,Hydraulic_accumulator
161.23,108.97,1.99,10.1,9.87,9.75,2544.78,6.66,10.17,36.12,41.72,38.99,31.15,0.54,46.99,2.15,58.02,115.0
161.2,108.96,2.0,10.1,9.87,9.75,2544.32,6.66,10.18,36.13,41.73,39.01,31.11,0.54,47.27,2.17,57.97,115.0
161.2,109.0,2.0,10.1,9.87,9.75,2544.96,6.66,10.17,36.15,41.77,39.01,31.12,0.54,47.2,2.16,57.96,115.0
161.2,108.98,2.0,10.1,9.86,9.75,2543.17,6.66,10.17,36.16,41.8,39.02,31.14,0.54,47.15,2.16,57.96,115.0
161.23,108.99,2.0,10.09,9.86,9.74,2541.45,6.66,10.17,36.18,41.82,39.04,31.13,0.54,47.23,2.17,58.11,115.0
161.21,108.96,1.99,10.09,9.86,9.74,2541.69,6.66,10.17,36.18,41.82,39.04,31.14,0.53,47.19,2.17,58.0,115.0
161.2,108.96,1.99,10.08,9.85,9.74,2542.38,6.66,10.17,36.18,41.83,39.07,31.14,0.54,47.3,2.18,58.03,115.0
161.21,109.01,1.99,10.09,9.86,9.74,2542.49,6.66,10.17,36.19,41.83,39.07,31.14,0.54,47.37,2.17,58.05,115.0
161.2,109.01,1.99,10.09,9.86,9.74,2542.44,6.66,10.17,36.19,41.84,39.06,31.17,0.54,47.17,2.16,58.01,115.0
161.19,108.97,2.0,10.09,9.85,9.74,2542.38,6.67,10.17,36.2,41.87,39.07,31.15,0.53,47.27,2.17,58.18,115.0
161.1,109.24,2.0,10.08,9.85,9.73,2541.15,6.69,10.17,36.2,41.89,39.08,31.16,0.53,47.17,2.17,58.66,115.0
161.09,109.22,2.01,10.08,9.85,9.73,2541.39,6.69,10.17,36.2,41.89,39.09,31.19,0.53,47.04,2.16,58.74,115.0
161.09,109.23,1.99,9.36,9.85,9.73,2542.44,6.69,10.17,36.21,41.9,39.09,31.21,0.54,46.99,2.16,58.73,115.0
161.1,109.23,1.99,1.02,9.85,9.74,2542.21,6.7,10.17,36.22,41.9,39.09,31.15,0.54,47.47,2.18,58.79,115.0
161.13,109.24,2.0,1.38,9.85,9.74,2542.53,6.7,10.17,36.22,41.89,39.1,31.18,0.54,47.4,2.17,58.8,115.0
161.11,109.22,1.99,1.12,9.85,9.73,2541.47,6.69,10.17,36.23,41.89,39.12,31.17,0.54,47.5,2.18,58.81,115.0
161.12,109.24,1.99,0.19,9.85,9.73,2541.38,6.69,10.17,36.24,41.89,39.12,31.19,0.53,47.45,2.17,58.8,115.0
161.11,109.24,2.0,1.2,9.85,9.73,2540.73,6.69,10.17,36.25,41.9,39.11,31.22,0.54,47.22,2.16,58.81,115.0
161.12,109.24,2.0,1.52,9.85,9.73,2541.34,6.69,10.17,36.25,41.91,39.13,31.25,0.53,47.1,2.16,58.79,115.0
161.11,109.23,2.0,1.43,9.85,9.73,2541.84,6.69,10.17,36.25,41.92,39.13,31.23,0.54,47.25,2.17,58.75,115.0
161.01,109.43,2.01,1.1,9.85,9.74,2542.88,6.71,10.17,36.26,41.93,39.14,31.27,0.54,47.01,2.16,59.07,115.0
161.03,109.45,2.01,1.3,9.85,9.73,2544.01,6.71,10.16,36.26,41.93,39.14,31.23,0.53,47.22,2.16,59.04,115.0
161.04,109.45,2.0,2.21,9.84,9.73,2544.49,6.7,10.16,36.25,41.94,39.15,31.28,0.54,46.96,2.15,59.02,115.0
161.03,109.44,2.0,2.94,9.84,9.73,2541.67,6.7,10.16,36.25,41.95,39.15,31.28,0.53,47.0,2.16,59.11,115.0
161.02,109.44,2.0,4.34,9.84,9.73,2542.75,6.7,10.16,36.25,41.95,39.16,31.26,0.53,47.3,2.16,59.04,115.0
161.04,109.47,2.0,6.16,9.84,9.73,2544.99,6.7,10.16,36.27,41.96,39.16,31.29,0.53,47.22,2.15,59.03,115.0
161.02,109.42,2.0,7.44,9.84,9.73,2540.84,6.71,10.17,36.28,41.97,39.17,31.29,0.54,47.29,2.16,59.14,115.0
160.99,109.42,2.0,7.67,9.84,9.73,2541.41,6.71,10.16,36.29,41.96,39.18,31.28,0.53,47.3,2.16,59.12,115.0
161.01,109.42,2.0,8.26,9.84,9.73,2540.6,6.71,10.16,36.3,41.98,39.18,31.29,0.54,47.29,2.16,59.14,115.0
161.01,109.43,2.0,8.32,9.84,9.72,2544.1,6.7,10.16,36.3,41.99,39.19,31.3,0.54,47.3,2.16,59.03,115.0
160.93,109.55,2.0,8.36,9.84,9.72,2543.25,6.7,10.16,36.3,41.99,39.19,31.29,0.54,47.31,2.16,59.07,115.0
160.95,109.57,2.0,8.8,9.84,9.72,2542.29,6.7,10.16,36.31,41.98,39.21,31.29,0.53,47.37,2.17,59.06,115.0
160.94,109.57,2.0,8.86,9.83,9.72,2540.08,6.71,10.16,36.32,41.99,39.21,31.3,0.53,47.34,2.17,59.27,115.0
160.96,109.56,2.01,9.9,9.83,9.72,2540.24,6.71,10.16,36.31,42.0,39.21,31.29,0.53,47.4,2.17,59.25,115.0
160.94,109.58,2.0,10.07,9.84,9.72,2537.16,6.69,10.16,36.33,42.02,39.21,31.31,0.53,47.3,2.16,59.05,115.0
160.92,109.55,2.01,10.06,9.83,9.71,2539.71,6.7,10.15,36.31,42.02,39.22,31.29,0.53,47.41,2.17,59.06,115.0
160.92,109.53,2.01,10.06,9.83,9.71,2540.64,6.71,10.15,36.32,42.0,39.22,31.29,0.53,47.41,2.17,59.22,115.0
160.94,109.56,2.01,10.06,9.83,9.72,2542.09,6.71,10.15,36.32,42.0,39.22,31.29,0.52,47.39,2.17,59.17,115.0
160.93,109.55,2.0,10.06,9.83,9.72,2540.67,6.71,10.15,36.34,42.0,39.21,31.3,0.53,47.39,2.17,59.25,115.0
160.92,109.57,2.0,10.06,9.83,9.72,2537.71,6.71,10.15,36.34,42.01,39.22,31.33,0.54,47.18,2.16,59.23,115.0
160.88,109.53,2.01,10.07,9.84,9.72,2542.29,6.7,10.15,36.3,42.01,39.22,31.36,0.54,46.99,2.15,59.04,100.0
160.92,109.52,2.0,10.06,9.83,9.72,2539.69,6.69,10.15,36.31,42.0,39.22,31.36,0.54,47.02,2.15,59.03,100.0
160.92,109.53,2.01,10.07,9.84,9.72,2541.98,6.69,10.15,36.31,41.99,39.21,31.33,0.54,47.2,2.16,58.91,100.0
160.94,109.56,2.0,10.07,9.84,9.73,2539.76,6.69,10.15,36.32,41.99,39.22,31.31,0.53,47.3,2.16,58.99,100.0
160.92,109.52,2.0,10.07,9.84,9.73,2542.89,6.7,10.15,36.32,42.0,39.21,31.3,0.54,47.34,2.16,59.13,100.0
160.92,109.52,1.99,10.07,9.84,9.72,2539.21,6.69,10.15,36.31,42.0,39.21,31.33,0.54,47.13,2.15,58.99,100.0
160.92,109.53,2.0,10.07,9.84,9.72,2539.22,6.7,10.15,36.32,42.0,39.22,31.31,0.53,47.28,2.16,59.09,100.0
160.93,109.54,1.99,10.07,9.84,9.72,2540.12,6.71,10.15,36.32,41.99,39.22,31.3,0.54,47.35,2.16,59.23,100.0
160.93,109.54,2.0,10.07,9.84,9.72,2537.39,6.69,10.15,36.32,41.99,39.21,31.31,0.54,47.23,2.16,59.04,100.0
160.93,109.54,1.99,10.06,9.83,9.72,2537.57,6.7,10.15,36.32,41.98,39.21,31.32,0.54,47.25,2.16,59.23,100.0
160.27,109.05,1.92,10.07,9.84,9.72,2566.74,6.42,10.15,36.31,41.97,39.2,31.31,0.53,47.22,2.16,55.79,100.0
160.47,108.47,1.91,10.08,9.85,9.73,2567.49,6.38,10.15,36.27,41.93,39.15,31.32,0.53,47.05,2.14,54.85,100.0
160.47,108.49,1.9,10.08,9.85,9.74,2568.71,6.38,10.15,36.25,41.91,39.12,31.3,0.54,47.04,2.14,54.72,100.0
160.47,108.47,1.91,10.09,9.85,9.74,2565.18,6.38,10.15,36.22,41.88,39.1,31.3,0.54,47.01,2.14,54.88,100.0
160.48,108.48,1.91,10.09,9.86,9.74,2568.67,6.38,10.16,36.2,41.86,39.09,31.29,0.54,47.04,2.14,54.79,100.0
160.48,108.47,1.91,10.09,9.86,9.74,2565.58,6.37,10.16,36.2,41.83,39.09,31.29,0.54,46.99,2.13,54.79,100.0
160.48,108.5,1.9,10.09,9.86,9.74,2567.83,6.38,10.16,36.2,41.82,39.08,31.3,0.54,46.94,2.13,54.77,100.0
160.49,108.49,1.91,10.09,9.86,9.74,2564.95,6.37,10.16,36.21,41.82,39.08,31.3,0.54,46.93,2.13,54.8,100.0
160.49,108.52,1.91,10.09,9.86,9.74,2565.92,6.37,10.16,36.2,41.83,39.09,31.31,0.54,46.9,2.13,54.71,100.0
160.48,108.49,1.91,10.08,9.85,9.74,2562.62,6.38,10.15,36.2,41.82,39.1,31.34,0.54,46.74,2.12,54.94,100.0
160.49,108.5,1.91,10.08,9.85,9.73,2562.39,6.37,10.16,36.23,41.83,39.11,31.33,0.53,46.83,2.13,54.85,100.0
160.4,108.75,1.91,10.08,9.85,9.73,2560.85,6.39,10.15,36.22,41.84,39.12,31.33,0.54,46.85,2.13,55.4,100.0
160.42,108.76,1.91,10.08,9.85,9.73,2563.35,6.4,10.15,36.23,41.84,39.13,31.34,0.54,46.8,2.13,55.42,100.0
160.38,108.71,1.92,10.08,9.85,9.73,2560.92,6.39,10.15,36.24,41.85,39.15,31.39,0.53,46.62,2.12,55.37,100.0
160.36,108.72,1.91,10.07,9.85,9.73,2563.18,6.4,10.15,36.25,41.87,39.16,31.37,0.54,46.76,2.13,55.46,100.0
160.37,108.71,1.91,10.07,9.84,9.73,2559.52,6.39,10.15,36.26,41.86,39.15,31.36,0.53,46.77,2.13,55.49,100.0
160.35,108.7,1.92,10.07,9.85,9.73,2559.96,6.4,10.15,36.26,41.86,39.16,31.34,0.54,46.87,2.14,55.61,100.0
160.37,108.72,1.93,10.08,9.85,9.73,2563.8,6.39,10.15,36.28,41.86,39.15,31.35,0.54,46.83,2.13,55.41,100.0
160.36,108.69,1.93,10.07,9.84,9.73,2559.69,6.39,10.15,36.3,41.87,39.16,31.43,0.53,46.42,2.12,55.42,100.0
160.36,108.73,1.92,10.07,9.84,9.72,2560.48,6.4,10.15,36.3,41.88,39.19,31.38,0.54,46.79,2.14,55.44,100.0
160.39,108.75,1.92,10.06,9.84,9.72,2561.57,6.39,10.15,36.29,41.89,39.21,31.41,0.54,46.67,2.13,55.38,100.0
160.29,108.92,1.93,10.07,9.84,9.72,2557.52,6.41,10.15,36.31,41.89,39.21,31.43,0.54,46.73,2.13,55.94,100.0
160.3,108.93,1.92,10.07,9.84,9.73,2556.11,6.41,10.15,36.31,41.9,39.21,31.42,0.54,46.77,2.13,55.98,100.0
160.31,108.93,1.93,10.08,9.85,9.73,2560.63,6.41,10.15,36.3,41.92,39.2,31.39,0.54,46.81,2.14,55.82,100.0
160.31,108.93,1.92,10.08,9.85,9.73,2565.11,6.42,10.16,36.31,41.9,39.21,31.34,0.55,47.09,2.15,55.78,100.0
160.32,108.94,1.93,10.07,9.84,9.73,2562.14,6.41,10.16,36.31,41.89,39.22,31.37,0.54,46.95,2.15,55.76,100.0
160.28,108.91,1.92,10.07,9.84,9.72,2555.09,6.41,10.15,36.31,41.9,39.22,31.39,0.54,46.82,2.14,55.88,100.0
160.27,108.93,1.93,10.07,9.84,9.73,2554.41,6.41,10.15,36.32,41.91,39.21,31.38,0.54,46.87,2.14,55.94,100.0
160.26,108.9,1.93,10.07,9.84,9.72,2553.82,6.42,10.15,36.32,41.91,39.21,31.41,0.54,46.66,2.13,56.02,100.0
160.25,108.9,1.93,10.06,9.84,9.72,2554.27,6.41,10.15,36.33,41.92,39.22,31.41,0.54,46.73,2.14,55.99,100.0
160.26,108.91,1.92,10.06,9.84,9.72,2556.69,6.41,10.15,36.33,41.92,39.22,31.39,0.54,46.83,2.14,55.94,100.0
160.2,109.05,1.92,10.06,9.83,9.72,2557.06,6.41,10.15,36.33,41.93,39.22,31.38,0.54,46.91,2.14,55.92,100.0
160.19,109.05,1.93,10.06,9.83,9.72,2555.66,6.4,10.15,36.34,41.92,39.23,31.38,0.54,46.93,2.15,55.86,100.0
160.2,109.05,1.93,10.06,9.84,9.72,2557.88,6.41,10.15,36.34,41.91,39.23,31.44,0.54,46.57,2.13,55.82,100.0
160.18,109.03,1.91,10.06,9.83,9.72,2554.56,6.41,10.15,36.33,41.93,39.23,31.43,0.54,46.86,2.13,55.97,100.0
160.18,109.03,1.92,10.06,9.83,9.72,2554.7,6.41,10.15,36.34,41.93,39.22,31.42,0.55,46.94,2.13,56.01,100.0
160.2,109.06,1.91,10.06,9.83,9.72,2555.59,6.41,10.15,36.35,41.92,39.22,31.38,0.54,47.0,2.14,55.93,100.0
160.2,109.06,1.92,10.06,9.83,9.72,2554.48,6.41,10.15,36.36,41.92,39.23,31.47,0.54,46.4,2.12,55.98,100.0
160.19,109.04,1.92,10.06,9.83,9.71,2556.75,6.41,10.14,36.36,41.93,39.23,31.5,0.54,46.2,2.11,55.87,100.0
160.19,109.04,1.92,10.06,9.83,9.71,2553.42,6.41,10.14,36.37,41.93,39.23,31.49,0.54,46.27,2.12,56.06,100.0
160.2,109.05,1.92,10.06,9.83,9.72,2557.96,6.41,10.14,36.35,41.94,39.22,31.43,0.54,46.64,2.13,55.84,100.0
160.47,109.28,1.95,10.05,9.82,9.71,2543.75,6.5,10.14,36.35,41.95,39.23,31.46,0.54,46.49,2.12,57.1,100.0
160.69,108.67,1.94,10.05,9.82,9.71,2545.7,6.47,10.14,36.35,41.95,39.23,31.41,0.54,46.84,2.14,56.2,100.0
160.7,108.65,1.93,10.05,9.83,9.71,2546.58,6.47,10.14,36.35,41.96,39.24,31.44,0.54,46.7,2.13,56.15,100.0
160.73,108.68,1.94,10.05,9.82,9.71,2549.31,6.46,10.14,36.35,41.97,39.24,31.46,0.54,46.43,2.12,56.05,100.0
160.71,108.66,1.93,10.05,9.82,9.71,2546.35,6.47,10.14,36.35,41.98,39.23,31.39,0.54,46.9,2.14,56.12,100.0
160.7,108.65,1.94,10.05,9.83,9.71,2547.56,6.47,10.14,36.35,41.99,39.23,31.45,0.53,46.52,2.13,56.13,100.0
160.71,108.67,1.95,10.05,9.83,9.71,2548.81,6.47,10.14,36.35,41.99,39.23,31.42,0.54,46.71,2.14,56.08,100.0
160.74,108.68,1.93,10.05,9.83,9.71,2547.78,6.47,10.14,36.36,41.98,39.24,31.38,0.54,46.89,2.15,56.1,100.0
160.76,108.68,1.94,10.06,9.83,9.71,2551.25,6.47,10.14,36.35,41.98,39.23,31.38,0.54,46.67,2.14,56.06,100.0
160.8,108.73,1.94,10.06,9.83,9.72,2550.21,6.47,10.14,36.34,41.98,39.22,31.36,0.54,46.82,2.15,56.1,100.0
160.76,108.68,1.93,10.06,9.83,9.72,2549.08,6.47,10.14,36.34,41.97,39.23,31.37,0.55,46.73,2.15,56.17,100.0
160.65,108.91,1.94,10.06,9.83,9.71,2547.95,6.5,10.14,36.34,41.96,39.22,31.37,0.55,46.65,2.14,56.82,100.0
160.65,108.93,1.93,10.05,9.83,9.71,2547.77,6.49,10.14,36.33,41.95,39.21,31.38,0.55,46.61,2.14,56.68,100.0
160.65,108.91,1.94,10.05,9.83,9.71,2547.54,6.5,10.14,36.33,41.96,39.21,31.34,0.55,46.86,2.15,56.84,100.0
160.65,108.94,1.93,10.06,9.83,9.72,2548.07,6.5,10.14,36.31,41.95,39.19,31.37,0.54,46.64,2.14,56.84,100.0
160.65,108.91,1.93,10.06,9.83,9.72,2548.98,6.5,10.14,36.31,41.95,39.19,31.33,0.54,46.81,2.15,56.68,100.0
160.67,108.95,1.93,10.06,9.83,9.71,2549.39,6.49,10.14,36.31,41.95,39.19,31.35,0.55,46.71,2.14,56.57,100.0
160.64,108.92,1.93,10.06,9.83,9.72,2547.48,6.5,10.14,36.29,41.95,39.17,31.32,0.53,46.79,2.14,56.8,100.0
160.66,108.92,1.92,10.06,9.83,9.72,2547.31,6.5,10.14,36.28,41.94,39.18,31.3,0.54,46.95,2.15,56.79,100.0
160.64,108.94,1.93,10.06,9.83,9.72,2545.59,6.49,10.14,36.27,41.93,39.16,31.3,0.54,46.91,2.15,56.7,100.0
160.65,108.93,1.93,10.06,9.83,9.71,2547.95,6.5,10.14,36.26,41.92,39.15,31.31,0.54,46.83,2.14,56.77,100.0
160.6,109.14,1.93,10.06,9.83,9.72,2545.95,6.51,10.14,36.26,41.92,39.14,31.33,0.54,46.58,2.13,57.19,100.0
160.56,109.11,1.94,10.06,9.83,9.72,2544.97,6.51,10.14,36.26,41.91,39.15,31.32,0.54,46.59,2.14,57.22,100.0
160.58,109.11,1.94,10.06,9.83,9.72,2548.17,6.51,10.14,36.24,41.9,39.14,31.33,0.54,46.68,2.14,57.11,100.0
160.58,109.12,1.94,10.06,9.83,9.72,2546.91,6.51,10.14,36.26,41.89,39.14,31.3,0.54,46.86,2.15,57.15,100.0
160.59,109.14,1.94,10.07,9.84,9.72,2546.55,6.51,10.14,36.27,41.88,39.14,31.29,0.54,46.88,2.15,57.09,100.0
160.59,109.14,1.94,10.06,9.84,9.72,2547.31,6.51,10.15,36.26,41.87,39.14,31.28,0.55,47.18,2.15,57.15,100.0
160.57,109.12,1.93,10.07,9.84,9.72,2548.21,6.52,10.15,36.27,41.86,39.14,31.29,0.53,46.95,2.15,57.15,100.0
160.6,109.17,1.94,10.06,9.84,9.72,2548.6,6.51,10.15,36.26,41.87,39.14,31.3,0.55,46.85,2.14,57.0,100.0
160.6,109.16,1.93,10.07,9.84,9.73,2548.62,6.52,10.15,36.26,41.86,39.13,31.28,0.55,46.92,2.15,57.13,100.0
160.61,109.14,1.94,10.07,9.84,9.73,2547.69,6.51,10.14,36.25,41.86,39.13,31.24,0.58,46.93,2.16,57.15,100.0
160.54,109.27,1.95,10.07,9.85,9.73,2545.51,6.51,10.14,36.21,41.86,39.13,31.18,0.55,47.26,2.17,57.12,100.0
160.57,109.3,1.94,10.07,9.85,9.73,2545.06,6.51,10.15,36.19,41.84,39.1,31.27,0.54,46.56,2.14,57.14,100.0
160.56,109.3,1.95,10.07,9.85,9.73,2547.57,6.51,10.15,36.2,41.83,39.08,31.24,0.54,46.71,2.14,57.08,100.0
160.56,109.28,1.95,10.08,9.85,9.74,2547.22,6.51,10.15,36.19,41.82,39.08,31.2,0.55,47.01,2.16,57.16,100.0
160.56,109.27,1.95,10.08,9.86,9.74,2547.12,6.52,10.16,36.19,41.81,39.07,31.22,0.54,46.83,2.15,57.19,100.0
160.58,109.29,1.95,10.08,9.85,9.74,2546.89,6.51,10.15,36.18,41.83,39.07,31.23,0.54,46.78,2.15,57.18,100.0
160.58,109.32,1.94,10.08,9.85,9.74,2547.06,6.51,10.15,36.17,41.82,39.07,31.22,0.55,46.79,2.15,57.11,100.0
160.57,109.29,1.95,10.08,9.85,9.74,2547.48,6.51,10.15,36.16,41.82,39.06,31.22,0.54,46.77,2.14,57.18,100.0
160.61,109.34,1.94,10.08,9.86,9.74,2547.57,6.51,10.15,36.17,41.81,39.05,31.18,0.54,46.94,2.15,57.08,100.0
160.59,109.31,1.95,10.09,9.86,9.74,2547.43,6.52,10.16,36.16,41.8,39.05,31.18,0.54,46.98,2.15,57.27,100.0
160.98,109.58,2.0,10.09,9.86,9.74,2539.43,6.7,10.16,36.18,41.81,39.03,31.19,0.55,46.85,2.14,59.06,100.0
161.22,108.98,2.0,10.08,9.86,9.74,2538.87,6.66,10.15,36.19,41.82,39.06,31.16,0.55,47.13,2.16,58.12,100.0
161.22,108.99,1.99,10.08,9.85,9.74,2538.23,6.66,10.15,36.19,41.82,39.06,31.15,0.54,47.17,2.17,58.12,100.0
161.23,108.98,1.99,10.07,9.85,9.73,2538.76,6.66,10.15,36.2,41.84,39.08,31.16,0.54,47.19,2.17,58.1,100.0
161.2,108.98,1.99,10.07,9.84,9.73,2540.04,6.66,10.14,36.22,41.84,39.09,31.17,0.54,47.15,2.16,58.08,100.0
161.21,108.98,2.0,10.07,9.84,9.73,2540.08,6.65,10.14,36.22,41.85,39.08,31.17,0.54,47.15,2.16,58.07,100.0
161.21,108.96,1.99,10.07,9.84,9.73,2539.61,6.66,10.14,36.21,41.85,39.1,31.16,0.55,47.25,2.17,58.08,100.0
161.2,108.98,1.99,10.08,9.85,9.73,2539.09,6.66,10.15,36.22,41.86,39.11,31.15,0.55,47.4,2.18,58.1,100.0
161.2,108.95,1.99,10.08,9.85,9.73,2539.88,6.66,10.15,36.2,41.87,39.11,31.2,0.55,47.1,2.16,58.15,100.0
161.19,108.95,1.99,10.08,9.85,9.73,2541.45,6.66,10.15,36.2,41.86,39.11,31.17,0.54,47.24,2.17,58.01,100.0
161.21,108.97,1.99,10.08,9.85,9.74,2542.18,6.66,10.15,36.2,41.86,39.12,31.18,0.55,47.22,2.17,58.05,100.0
161.1,109.21,2.01,10.08,9.85,9.73,2540.54,6.69,10.15,36.22,41.86,39.11,31.14,0.55,47.42,2.18,58.77,100.0
161.1,109.22,2.0,10.08,9.85,9.73,2540.72,6.68,10.15,36.21,41.86,39.11,31.17,0.55,47.26,2.17,58.7,100.0
161.12,109.23,2.0,10.08,9.85,9.73,2539.65,6.69,10.15,36.22,41.87,39.12,31.18,0.55,47.21,2.17,58.81,100.0
161.11,109.23,2.0,10.08,9.85,9.73,2539.45,6.69,10.14,36.23,41.86,39.11,31.19,0.55,47.09,2.17,58.77,100.0
161.1,109.21,2.0,10.08,9.85,9.73,2539.79,6.69,10.14,36.22,41.87,39.1,31.16,0.54,47.12,2.17,58.8,100.0
161.08,109.21,1.99,10.07,9.85,9.73,2540.28,6.68,10.15,36.23,41.85,39.1,31.16,0.55,47.24,2.17,58.75,100.0
161.09,109.23,1.99,10.08,9.85,9.73,2541.84,6.68,10.15,36.22,41.86,39.09,31.18,0.55,47.07,2.16,58.68,100.0
161.09,109.24,1.99,10.07,9.84,9.73,2541.12,6.67,10.14,36.23,41.86,39.09,31.15,0.55,47.28,2.17,58.59,100.0
161.1,109.25,1.99,10.07,9.84,9.73,2540.74,6.68,10.15,36.24,41.85,39.09,31.15,0.55,47.29,2.17,58.69,100.0
161.1,109.23,1.99,10.07,9.84,9.73,2539.91,6.69,10.14,36.23,41.85,39.09,31.14,0.55,47.31,2.17,58.8,100.0
161.01,109.42,2.0,10.07,9.84,9.72,2538.77,6.7,10.14,36.23,41.86,39.09,31.17,0.55,47.18,2.16,59.1,100.0
161.01,109.43,2.0,10.07,9.84,9.73,2538.27,6.69,10.14,36.22,41.86,39.09,31.16,0.54,47.2,2.17,59.11,100.0
161.02,109.44,2.0,10.07,9.84,9.73,2539.41,6.69,10.14,36.19,41.86,39.08,31.15,0.55,47.03,2.17,59.05,100.0
161.03,109.45,1.99,10.08,9.85,9.73,2537.07,6.69,10.14,36.18,41.87,39.08,31.16,0.55,46.9,2.16,59.09,100.0
161.03,109.47,2.0,10.08,9.85,9.73,2538.0,6.7,10.14,36.16,41.84,39.09,31.14,0.55,47.04,2.17,59.11,100.0
161.02,109.44,2.0,10.08,9.85,9.74,2537.58,6.69,10.14,36.16,41.84,39.06,31.14,0.55,46.95,2.16,59.1,100.0
161.02,109.45,2.0,10.08,9.85,9.73,2537.84,6.69,10.14,36.17,41.82,39.06,31.11,0.55,47.12,2.17,59.01,100.0
161.03,109.44,2.0,10.08,9.85,9.73,2536.65,6.7,10.14,36.18,41.82,39.05,31.14,0.55,46.93,2.16,59.14,100.0
161.02,109.42,2.0,10.09,9.86,9.74,2536.29,6.7,10.15,36.16,41.83,39.04,31.14,0.55,46.88,2.16,59.17,100.0
161.04,109.47,2.0,10.09,9.86,9.74,2538.39,6.69,10.14,36.16,41.84,39.03,31.13,0.55,46.94,2.16,59.06,100.0
160.96,109.58,2.0,10.08,9.85,9.74,2537.61,6.7,10.14,36.15,41.82,39.03,31.13,0.55,46.94,2.16,59.14,100.0
160.99,109.63,2.0,10.08,9.85,9.74,2539.25,6.69,10.14,36.14,41.82,39.03,31.12,0.54,46.97,2.16,59.03,100.0
161.0,109.64,2.0,10.08,9.85,9.74,2538.7,6.7,10.14,36.14,41.82,39.03,31.1,0.55,47.13,2.17,59.12,100.0
160.99,109.61,2.01,10.08,9.85,9.74,2537.97,6.69,10.14,36.13,41.8,39.03,31.08,0.55,47.21,2.17,59.08,100.0
160.98,109.63,2.0,10.08,9.85,9.73,2537.27,6.69,10.14,36.13,41.79,39.01,31.06,0.55,47.31,2.17,59.09,100.0
160.98,109.62,1.99,10.08,9.85,9.73,2537.49,6.69,10.14,36.13,41.79,39.02,31.04,0.54,47.48,2.18,59.03,100.0
160.98,109.6,1.99,10.08,9.85,9.73,2538.07,6.69,10.14,36.12,41.79,39.02,31.1,0.54,47.08,2.16,59.06,100.0
160.96,109.58,2.01,10.08,9.85,9.73,2537.37,6.69,10.14,36.12,41.78,39.01,31.07,0.54,47.26,2.17,59.07,100.0
160.97,109.61,1.99,10.08,9.85,9.74,2537.33,6.69,10.14,36.11,41.76,39.0,31.08,0.54,47.16,2.17,59.03,100.0
160.99,109.62,2.0,10.08,9.86,9.74,2538.4,6.69,10.14,36.1,41.76,38.99,31.05,0.55,47.33,2.17,59.05,100.0
160.96,109.59,1.99,10.09,9.86,9.74,2543.0,6.69,10.14,36.08,41.73,38.98,31.03,0.55,47.4,2.17,59.0,90.0
161.0,109.61,1.98,10.08,9.86,9.74,2541.13,6.68,10.14,36.08,41.7,38.99,31.01,0.54,47.58,2.18,58.92,90.0
161.0,109.58,1.99,10.08,9.86,9.74,2539.89,6.68,10.15,36.07,41.7,38.98,31.01,0.55,47.48,2.18,58.98,90.0
160.99,109.6,2.0,10.09,9.86,9.74,2539.63,6.68,10.14,36.08,41.71,38.96,31.06,0.54,46.91,2.16,58.93,90.0
161.01,109.6,1.99,10.09,9.86,9.75,2539.46,6.68,10.14,36.06,41.72,38.94,31.04,0.55,46.91,2.16,58.95,90.0
161.01,109.59,1.99,10.09,9.86,9.74,2539.75,6.68,10.14,36.06,41.7,38.96,30.98,0.54,47.39,2.18,58.93,90.0
161.04,109.62,1.99,10.1,9.87,9.75,2542.06,6.68,10.15,36.06,41.68,38.95,31.0,0.54,47.19,2.17,58.91,90.0
161.03,109.59,1.99,10.1,9.87,9.75,2542.08,6.69,10.15,36.05,41.69,38.95,30.99,0.54,47.24,2.18,59.0,90.0
161.02,109.59,2.0,10.1,9.87,9.75,2540.74,6.68,10.15,36.05,41.68,38.93,30.97,0.54,47.29,2.18,58.93,90.0
161.02,109.6,1.99,10.09,9.87,9.75,2540.5,6.68,10.15,36.04,41.67,38.94,30.97,0.55,47.27,2.18,58.96,90.0
160.37,109.13,1.92,10.1,9.87,9.76,2566.09,6.41,10.15,36.01,41.65,38.9,30.97,0.54,47.21,2.17,55.83,90.0
160.61,108.57,1.9,10.1,9.88,9.76,2568.42,6.37,10.15,35.97,41.61,38.83,30.89,0.54,47.49,2.17,54.75,90.0
160.6,108.61,1.9,10.11,9.88,9.76,2567.61,6.37,10.15,35.93,41.57,38.82,30.89,0.54,47.43,2.17,54.85,90.0
160.58,108.55,1.9,10.11,9.89,9.77,2566.63,6.36,10.15,35.9,41.55,38.8,30.89,0.55,47.36,2.16,54.83,90.0
160.59,108.57,1.89,10.12,9.89,9.77,2566.61,6.37,10.16,35.88,41.53,38.8,30.89,0.54,47.35,2.16,54.83,90.0
160.6,108.57,1.91,10.12,9.89,9.77,2566.04,6.36,10.16,35.87,41.51,38.79,30.91,0.55,47.17,2.15,54.77,90.0
160.59,108.57,1.9,10.12,9.89,9.77,2565.8,6.37,10.16,35.87,41.5,38.78,30.91,0.55,47.17,2.15,54.82,90.0
